Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
12/4/2019,288.49520092114636,289.8137018509022,288.14235386382165,289.20086669921875,49080000,4,2,49,12,2019
12/5/2019,289.9158375066053,289.93439796343426,288.3837355526704,289.7208251953125,40709000,5,3,49,12,2019
12/6/2019,291.6707572900497,292.77571373553957,291.66146289311376,292.3671569824219,48927000,6,4,49,12,2019
12/9/2019,291.96794378689395,292.6550491980228,291.37366901445114,291.4479675292969,34838500,9,0,50,12,2019
12/10/2019,291.3922989227132,292.07011003097057,290.4544713,291.1230163574219,52649800,10,1,50,12,2019
12/11/2019,291.5871994,292.20932891125824,291.03936833371404,291.9493408203125,53429100,11,2,50,12,2019
12/12/2019,291.9586476081749,295.26422308413515,291.7172482778501,294.4656982421875,96389600,12,3,50,12,2019
12/13/2019,294.2242386711972,295.8956150248308,293.4349799766961,294.6420898,81503900,13,4,50,12,2019
12/16/2019,296.4063631611525,297.26989221866995,294.5771516611879,296.6663513183594,82749700,16,0,51,12,2019
12/17/2019,297.05634603857794,297.3627495184627,296.6477891743425,296.7313537597656,61097700,17,1,51,12,2019
12/18/2019,297.13051877209693,297.36265198988764,296.69410718918743,296.74981689453125,48133000,18,2,51,12,2019
12/19/2019,296.9448859578805,298.0405765956381,296.6848978129138,297.9662780761719,85310500,19,3,51,12,2019
12/20/2019,299.0205672963522,300.4295543424107,298.02217411078516,299.27252197265625,147142100,20,4,51,12,2019
12/23/2019,300.0750391,300.1310227449195,299.5804982379492,299.72979736328125,52990000,23,0,52,12,2019
12/24/2019,299.96303965057825,300.00968316402395,299.43116691300867,299.7391052246094,20270000,24,1,52,12,2019
12/26/2019,300.13104261395523,301.3440874091223,300.12173099518435,301.3347473144531,30911200,26,3,52,12,2019
12/27/2019,302.0812017718814,302.1371853857385,300.71888637486364,301.26007080078125,42528800,27,4,52,12,2019
12/30/2019,301.3440077399946,301.4839667,299.1045497797212,299.5990905761719,49729100,30,0,1,12,2019
12/31/2019,299.0859876785173,300.57895060736666,298.7314057793769,300.3269958496094,57077300,31,1,1,12,2019
1/2/2020,301.89452081173056,303.15420874815214,300.95208276340435,303.1355285644531,59151200,2,3,1,1,2020
1/3/2020,299.6738675486228,301.9879616928548,299.6178839260601,300.8402404785156,77709700,3,4,1,1,2020
1/6/2020,299.0486329290977,302.0718904599333,298.9273256069853,301.9879150390625,55653900,6,0,2,1,2020
1/7/2020,301.4093719221113,301.8946012132765,300.68155646126087,301.1387939453125,40496400,7,1,2,1,2020
1/8/2020,301.33475640205995,303.9847520612886,301.0828301214784,302.7437438964844,68296000,8,2,2,1,2020
1/9/2020,304.3392693303685,304.8711420634379,303.74207289831304,304.7964782714844,48473300,9,3,2,1,2020
1/10/2020,305.39365282962126,305.5522635433489,303.44348142394165,303.9193420410156,53029300,10,4,2,1,2020
1/13/2020,304.5539211549933,306.0188636199146,304.11536388213386,306.0095520019531,47086800,13,0,3,1,2020
1/14/2020,305.56165097917386,306.6347081517877,304.9737945911092,305.5429992675781,62832800,14,1,3,1,2020
1/15/2020,305.4496605,307.00791834541286,305.3656850972331,306.23345947265625,72056600,15,2,3,1,2020
1/16/2020,307.64247238596795,308.7808532714844,307.40919784775474,308.7808532714844,54050300,16,3,3,1,2020
1/17/2020,309.5086993156588,309.9565682487688,308.71556011207844,309.7419738769531,95846000,17,4,3,1,2020
1/21/2020,308.76217292836657,309.9565374,308.68753760557007,309.1354064941406,77742400,21,1,4,1,2020
1/22/2020,310.01251210997515,310.67503228173763,309.0141187573505,309.1727294921875,48914900,22,2,4,1,2020
1/23/2020,308.51030052108405,309.94727989979253,307.3719194374658,309.5273742675781,51963000,23,3,4,1,2020
1/24/2020,310.1991716860482,310.2831471079692,305.4590168254783,306.7746887207031,87578400,24,4,4,1,2020
1/27/2020,301.41868151852736,303.3688531525122,301.0734397737594,301.85723876953125,84062500,27,0,5,1,2020
1/28/2020,303.3128916814478,305.9162435731971,301.9505763138359,305.0204772949219,63834000,28,1,5,1,2020
1/29/2020,306.41078608533746,306.6440606312364,304.56324143049494,304.7685241699219,53888900,29,2,5,1,2020
1/30/2020,302.6597061450297,305.97222170552664,301.8945872939032,305.7575988769531,75491800,30,3,5,1,2020
1/31/2020,305.12310564651534,305.28174486691876,299.2725902941572,300.2056884765625,113845600,31,4,5,1,2020
2/3/2020,301.7173156363476,304.3393193608572,301.5960083114013,302.435791,69083000,3,0,6,2,2020
2/4/2020,306.12152999023704,307.9317427566883,305.7949399285974,307.0452880859375,62573200,4,1,6,2,2020
2/5/2020,310.0405399122573,310.80568729823545,308.54760551880514,310.5910645,65951100,5,2,6,2,2020
2/6/2020,311.5708457206943,311.83211209639285,310.5350918369577,311.63616943359375,50359700,6,3,6,2,2020
2/7/2020,310.55376660337714,311.6454756100915,309.4153855985928,309.9752502441406,64139400,7,4,6,2,2020
2/10/2020,309.07010465174596,312.3545998265309,309.0327727531986,312.2892761230469,42070000,10,0,7,2,2020
2/11/2020,313.67022684007117,314.4726774509858,312.2892315,312.8304443359375,54864500,11,1,7,2,2020
2/12/2020,314.2953943735927,315.06054158621856,313.9221608597897,314.8459473,43992700,12,2,7,2,2020
2/13/2020,313.3903111836142,315.49912198161934,313.1103931466639,314.5100402832031,54501900,13,3,7,2,2020
2/14/2020,314.93000162481445,315.13528438025514,313.7076451870219,315.01397705078125,64582200,14,4,7,2,2020
2/18/2020,313.99686570668155,315.07926297137004,312.7838210333379,314.2021484,57226200,18,1,8,2,2020
2/19/2020,315.1911837072919,316.39485963348733,314.9019256032395,315.7043762207031,48814700,19,2,8,2,2020
2/20/2020,315.14453664904494,315.9843477023517,311.3561607196462,314.40740966796875,74163400,20,3,8,2,2020
2/21/2020,313.02644241690496,313.3436923757609,310.3297751,311.1695861816406,113788200,21,4,8,2,2020
2/24/2020,301.5213802,311.2442479698444,299.7484707703142,300.84954833984375,161088400,24,0,9,2,2020
2/25/2020,302.2678728480085,302.8930327775361,290.8374183981668,291.7331848144531,218913200,25,1,9,2,2020
2/26/2020,293.1606992671078,296.8277673,289.9135367124017,290.6600036621094,194773800,26,2,9,2,2020
2/27/2020,285.02413069477984,290.7160346610087,277.60601806640625,277.60601806640625,284353500,27,3,9,2,2020
2/28/2020,269.3854470193463,277.96062128713186,266.43685345125994,276.4396667480469,384975800,28,4,9,2,2020
3/2/2020,278.25923250544423,288.4766701499262,274.76011392526544,288.4113464355469,238703600,2,0,10,3,2020
3/3/2020,288.79387938766433,292.84352196907855,277.6620252167264,280.15338134765625,300139100,3,1,10,3,2020
3/4/2020,285.6400046519993,292.1530400708145,283.0366528080744,291.9290771484375,176613400,4,2,10,3,2020
3/5/2020,284.57634058055737,287.8328446588028,279.9388407146006,282.22491455078125,186366800,5,3,10,3,2020
3/6/2020,273.53779632712946,278.79114499170186,270.8131648852504,277.5594482421875,228667200,6,4,10,3,2020
3/9/2020,256.8819384138296,265.17719557575634,255.1557294214367,255.8835449,309417300,9,0,11,3,2020
3/10/2020,265.59712645723585,269.21752411427923,255.20239723066905,269.1242370605469,276444100,10,1,11,3,2020
3/11/2020,261.9206585085402,263.0776910864089,252.75762796680647,256.0047912597656,255316300,11,2,11,3,2020
3/12/2020,238.8731302817436,248.81996013948938,231.10974671337186,231.5109863,392220700,12,3,11,3,2020
3/13/2020,245.48879019582148,253.31749738514728,231.89355748043025,251.302002,329566100,13,4,11,3,2020
3/16/2020,225.04461217574806,239.7129167016179,221.48018453255332,223.80360412597656,297240000,16,0,12,3,2020
3/17/2020,228.64635652471839,239.0317573700911,221.20957762464352,235.887207,262070500,17,1,12,3,2020
3/18/2020,220.44442462921143,231.75356896833208,212.76503130494385,223.94354248046875,327597100,18,2,12,3,2020
3/19/2020,223.2437199,230.82981194747245,216.68404137031766,224.41941833496094,289322000,19,3,12,3,2020
3/20/2020,227.63502911608592,229.45588638923775,214.46668212108102,214.74826049804688,347158800,20,4,12,3,2020
3/23/2020,214.17569751427862,215.57417989441126,204.8555417101039,209.25750732421875,326025200,23,0,13,3,2020
3/24/2020,220.02312068720119,229.10863203724426,219.44120249950413,228.2169647216797,235494500,24,1,13,3,2020
3/25/2020,229.83131080212826,240.60627721542005,225.02576005051188,231.63339233398438,299430300,25,2,13,3,2020
3/26/2020,234.19576550656055,246.6601605580442,233.75462934999254,245.1584473,257632800,26,3,13,3,2020
3/27/2020,237.71543440492323,244.7923592250258,235.6317744939328,237.85621643066406,224341200,27,4,13,3,2020
3/30/2020,239.9961569418746,246.31282933186898,237.95942942003893,245.5807342529297,171369500,30,0,14,3,2020
3/31/2020,244.5576942665999,247.15756428761136,240.4842389877199,241.92027282714844,194881100,31,1,14,3,2020
4/1/2020,232.7503119097932,241.83582245450648,228.92088326582356,231.03269958496094,189554600,1,2,14,4,2020
4/2/2020,230.13168700100738,237.16168035756647,229.56853020245092,236.3638916015625,177660400,2,3,14,4,2020
4/3/2020,235.3595896818226,237.7623795186321,230.15983463625165,232.9474334716797,135561200,3,4,14,4,2020
4/6/2020,242.00472648578997,250.60216758237075,232.9286122473808,248.5935821533203,188061200,6,0,15,4,2020
4/7/2020,257.3693377603761,258.13898419401966,248.62174892913495,248.8470001220703,201427200,7,1,15,4,2020
4/8/2020,251.5032516242838,259.0494837358558,248.95969406136143,257.2004699707031,153774500,8,2,15,4,2020
4/9/2020,260.53237217552805,263.93007342052096,258.5519718747481,261.11431884765625,189999200,9,3,15,4,2020
4/13/2020,260.11946280279324,260.46673467273433,254.7413603966556,258.7303466796875,114839100,13,0,16,4,2020
4/14/2020,263.72357139530754,267.4028078265613,258.5895113160989,266.3609924316406,134143400,14,1,16,4,2020
4/15/2020,260.52308254867694,266.5018652700077,258.5426530211702,260.701416,121775000,15,2,16,4,2020
4/16/2020,262.0059937198067,262.83195309233344,258.82420550443766,261.9590759277344,131798300,16,3,16,4,2020
4/17/2020,267.8533845088763,269.6554516,265.0563909742753,269.0360107421875,146684800,17,4,16,4,2020
4/20/2020,265.2535195796658,269.1768270402423,264.07092183908696,264.2961730957031,100109300,20,0,17,4,2020
4/21/2020,259.73462095709965,260.96416493797597,255.3138652631033,256.2712402,126385700,21,1,17,4,2020
4/22/2020,261.25513718660466,263.7423816765948,259.90357251216835,261.9590759277344,92951600,22,2,17,4,2020
4/23/2020,263.2637466692166,266.50187698152695,261.6306176299712,261.9403381347656,104709700,23,3,17,4,2020
4/24/2020,263.4890091760788,266.27660810839575,261.3959540617541,265.5914306640625,85063200,24,4,17,4,2020
4/27/2020,267.60928412410567,270.5658204,267.13999174071085,269.4207458496094,77896600,27,0,18,4,2020
4/28/2020,273.1470095492268,273.5036764493464,267.8721661780077,268.1819152832031,105270000,28,1,18,4,2020
4/29/2020,273.62566829521114,276.7699335945138,272.5744577381123,275.2024841308594,118745600,29,2,18,4,2020
4/30/2020,273.79460839583777,275.30574506346994,270.86622792780423,272.6401672363281,122901700,30,3,18,4,2020
5/1/2020,267.78770946435566,272.8091454194225,264.2304639567336,265.4224853515625,125180000,1,4,18,5,2020
5/4/2020,263.49829935514106,266.46423089281296,261.98719150844903,266.1545104980469,80873200,4,0,19,5,2020
5/5/2020,269.0360221745943,271.48571531244716,266.2859463145036,268.6136474609375,79569900,5,1,19,5,2020
5/6/2020,270.35006173107394,270.74425143499843,266.35168001691676,266.7928161621094,73632600,6,2,19,5,2020
5/7/2020,270.07776225036594,271.98308815022165,269.49584428735585,270.0120544433594,75250400,7,3,19,5,2020
5/8/2020,273.21276264875723,274.9585460166905,272.05829254023126,274.4798583984375,76452400,8,4,19,5,2020
5/11/2020,272.5087250408645,275.9439490685096,272.07698402504127,274.53607177734375,79514200,11,0,20,5,2020
5/12/2020,275.7469304566074,276.1692765746491,268.92339830168305,269.064209,95870800,12,1,20,5,2020
5/13/2020,268.4916540771423,269.5522598335953,261.82769407238754,264.3055725097656,144721100,13,2,20,5,2020
5/14/2020,261.81829554207195,267.5999538991582,256.22430835444624,267.46856689453125,121977900,14,3,20,5,2020
5/15/2020,265.0281890265183,268.7449768653405,264.0614478,268.69805908203125,111146300,15,4,20,5,2020
5/18/2020,275.0523465,278.5251227685961,274.72386464813127,276.8825988769531,119703800,18,0,21,5,2020
5/19/2020,276.2725334,278.01828799796607,274.0199349,274.0386962890625,95189300,19,1,21,5,2020
5/20/2020,277.6521543775046,279.57624170450384,277.41750818429324,278.6939697265625,85861700,20,2,21,5,2020
5/21/2020,278.5626900575699,279.38864955877375,275.6530704122728,276.7699890136719,78293900,21,3,21,5,2020
5/22/2020,276.4790592087855,277.4739572651957,275.21196341442203,277.2956237792969,63958200,22,4,21,5,2020
5/26/2020,283.3870095587442,283.63105086541776,277.3143624,280.7120361328125,88951400,26,1,22,5,2020
5/27/2020,283.56532448821275,284.92628433411505,278.6377527,284.88873291015625,104817400,27,2,22,5,2020
5/28/2020,285.93991406762746,287.99541750583325,283.6779207840156,284.36309814453125,90405200,28,3,22,5,2020
5/29/2020,283.88443536199594,286.23089806270127,281.07807513782234,285.6302185058594,119090800,29,4,22,5,2020
6/1/2020,284.97320558675483,287.40413757653295,284.4476002183349,286.784668,55758300,1,0,23,6,2020
6/2/2020,287.72320688530635,289.2061871564733,286.3622758847278,289.15924072265625,74267200,2,1,23,6,2020
6/3/2020,291.1866498288773,293.98364390725703,290.90508573922483,293.00750732421875,92567600,3,2,23,6,2020
6/4/2020,292.00314673391125,293.7770860180949,290.0978204527543,292.237793,75794400,4,3,23,6,2020
6/5/2020,297.7472913056408,301.5391535914185,297.6815834897476,299.7276916503906,150524700,5,4,23,6,2020
6/8/2020,300.55365369745425,303.5477417788157,299.99989205125735,303.35064697265625,73641200,8,0,24,6,2020
6/9/2020,300.6287579638592,303.42575151890594,299.7464857902317,301.08868408203125,77479200,9,1,24,6,2020
6/10/2020,301.6799880416807,302.59041659135755,298.6765047362845,299.4085998535156,95000800,10,2,24,6,2020
6/11/2020,292.3317576,292.9793837481711,281.5849735642284,282.1481018066406,209243600,11,3,24,6,2020
6/12/2020,289.3094745091157,290.0978825898451,280.26152865025904,285.5269775390625,194678900,12,4,24,6,2020
6/15/2020,279.71705409107597,289.3469440729008,278.5156666,288.1924743652344,135782700,15,0,25,6,2020
6/16/2020,296.10487712240223,296.2550541956181,288.77452880593194,293.7396240234375,137627500,16,1,25,6,2020
6/17/2020,294.7814332563522,295.08178736685585,291.76855442100657,292.5194396972656,83398900,17,2,25,6,2020
6/18/2020,290.97076431197934,293.1201035,290.50147178085757,292.6320495605469,80828700,18,3,25,6,2020
6/19/2020,296.17287007231204,296.3708322242774,288.9705116,290.95965576171875,135549600,19,4,25,6,2020
6/22/2020,290.3468869746869,293.23159359976825,289.17792916487036,292.82623291015625,74649400,22,0,26,6,2020
6/23/2020,295.5317981669921,296.48394978745756,293.7594889,294.1742858886719,68471200,23,1,26,6,2020
6/24/2020,292.09093207920074,292.72256404707326,284.7943242,286.6703186035156,132813500,24,2,26,6,2020
6/25/2020,286.0858207281962,290.01695629059856,284.02127186561916,289.7435607910156,89468000,25,3,26,6,2020
6/26/2020,288.6217927904077,288.8386277212982,282.26789926556285,282.8617858886719,127961000,26,4,26,6,2020
6/29/2020,284.1438035163765,287.16047501823977,281.80585936768915,287.0190734863281,79773300,29,0,27,6,2020
6/30/2020,286.5760174160195,292.4303001955864,286.41577192443674,290.6956787109375,113394800,30,1,27,6,2020
7/1/2020,291.8363713540514,294.0234776724801,291.3650137217721,292.7319336,72396500,1,2,27,7,2020
7/2/2020,296.2388936662273,297.61527893655995,293.66529890131613,294.34405517578125,69344200,2,3,27,7,2020
7/6/2020,298.2468389099126,299.4817936681398,297.4832418080893,298.88787841796875,61713800,6,0,28,7,2020
7/7/2020,297.3135872090361,299.33098320328315,295.41872005039926,295.80523681640625,82910000,7,1,28,7,2020
7/8/2020,296.5876485709877,298.18083973946193,294.78708765383425,298.0677185058594,54638600,8,2,28,7,2020
7/9/2020,298.68995201868506,298.9350672,292.88282154419727,296.3708801269531,83354200,9,3,28,7,2020
7/10/2020,296.30492778014786,299.6704292614682,294.84373015798155,299.39703369140625,57550400,10,4,28,7,2020
7/13/2020,301.7915078003049,304.2237010526481,296.13521498431385,296.8045349121094,102997500,13,0,29,7,2020
7/14/2020,295.3527030035283,301.4426647827385,294.1271845755524,300.6507873535156,93657000,14,1,29,7,2020
7/15/2020,303.9408516304837,304.53476688881443,300.98071169829194,303.4129333496094,87196500,15,2,29,7,2020
7/16/2020,301.47095041964656,302.8755870876803,300.8110381656043,302.4136657714844,54622500,16,3,29,7,2020
7/17/2020,303.4412126598111,304.09168853399524,301.42378806001943,303.2903747558594,62774900,17,4,29,7,2020
7/20/2020,303.0169938550866,306.50505222471304,302.25339670849854,305.7414551,56308800,20,0,30,7,2020
7/21/2020,307.74944971522575,308.20193468875425,305.3832249,306.3919372558594,57292200,21,1,30,7,2020
7/22/2020,306.0242521165352,308.45647382882464,305.9111308777105,308.13592529296875,57792900,22,2,30,7,2020
7/23/2020,307.7682907706883,308.48476366455554,303.0641502381626,304.4593505859375,75738000,23,3,30,7,2020
